SchoolID,TeacherID,StudentID,Subject,ClassGroup,ClassN,ClassSection,AcademicYear,Semester,Date,Passed,Grade,Total_Semesters,Semester_Num,Absence,Not_Passed
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,2.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,2.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,4.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,5.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,8.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,6.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,2.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,6.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,7.0,2,1,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,7.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-02-04,0.0,2.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,2.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,5.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,9.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,10.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,8.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,7.0,2,2,0,0
2,170,1521,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,8.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,8.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,7.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,8.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,7.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,9.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,8.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,8.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,9.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,2.0,2,1,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,7.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,8.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,4.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,6.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,6.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,9.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-05-05,0.0,2.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,10.0,2,2,0,0
2,170,1522,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,3.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,8.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,9.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,6.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,8.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,6.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,8.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,4.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-12-10,0.0,2.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,7.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,8.0,2,1,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,6.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,8.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,7.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,6.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,8.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,7.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,9.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,8.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,9.0,2,2,0,0
2,170,1523,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,7.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,6.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,9.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,8.0,2,1,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,6.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,8.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,10.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,8.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,6.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,8.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,8.0,2,2,0,0
2,170,1524,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,10.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,6.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,6.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,7.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,6.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,8.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,2.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,7.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-12-09,0.0,2.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,2.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,6.0,2,1,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,9.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,8.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,7.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,9.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,4.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,9.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,6.0,2,2,0,0
2,170,1525,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,5.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,6.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,4.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,6.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,4.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,5.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,7.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,2.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,4.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,5.0,2,1,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,5.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,9.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,6.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,2.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,3.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,8.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,4.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,8.0,2,2,0,0
2,170,1526,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,7.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,8.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,7.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,6.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,8.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,7.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,9.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,9.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,7.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,10.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,2.0,2,1,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,6.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,9.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,9.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,7.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,7.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,7.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,8.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,10.0,2,2,0,0
2,170,1527,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,9.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,5.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,10.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,6.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,5.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-10-11,0.0,10.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,6.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,6.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-11-19,0.0,2.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-12-02,0.0,4.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,6.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,4.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,9.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,10.0,2,1,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,6.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,9.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,5.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,8.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,8.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,8.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,3.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,9.0,2,2,0,0
2,170,1528,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,8.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,9.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,4.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,9.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,9.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,9.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,9.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,8.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,8.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,5.0,2,1,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,8.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,10.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,9.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,9.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,8.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,7.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,9.0,2,2,0,0
2,170,1529,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,7.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,7.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,5.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,8.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,7.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,6.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,7.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,7.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,8.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,8.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,10.0,2,1,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,9.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-02-04,0.0,2.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,9.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,9.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,9.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,7.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,8.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,10.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,10.0,2,2,0,0
2,170,1530,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,10.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,10.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,9.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,10.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,9.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,6.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,8.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,2.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,6.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,2.0,2,1,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,6.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,6.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,10.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,6.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,8.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,10.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,10.0,2,2,0,0
2,170,1531,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,9.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,7.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,6.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,10.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,8.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,10.0,2,1,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,7.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,7.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,6.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,7.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,6.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,7.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,9.0,2,2,0,0
2,170,1532,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,7.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,7.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,9.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,8.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,7.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,6.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,3.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,8.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-12-09,0.0,2.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,7.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,9.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,1/2,2021-01-24,0.0,10.0,2,1,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,7.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-02-28,0.0,8.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,7.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,6.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,8.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,10.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,7.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,9.0,2,2,0,0
2,170,1533,Mathematics,4056,5,a,2020,2/2,2021-05-29,0.0,7.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-09-09,0.0,10.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-09-13,0.0,10.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-09-30,0.0,6.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-10-07,0.0,10.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-10-18,0.0,10.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-11-12,0.0,8.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-12-03,0.0,8.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2020-12-13,0.0,10.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,1/2,2021-01-20,0.0,8.0,2,1,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-02-03,0.0,10.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-02-14,0.0,10.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-03-02,0.0,10.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-03-10,0.0,10.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-04-10,0.0,9.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-04-24,0.0,9.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-05-22,0.0,6.0,2,2,0,0
2,170,1534,Mathematics,4056,5,a,2020,2/2,2021-05-26,0.0,10.0,2,2,0,0
